sentences,EF,INF,ADR,DI,Finding
"I took half a tablet half an hour before bed, fell asleep, as if I fell somewhere... after an hour, my eyes opened and it started, my body is burning, my mouth is dry, my tongue sticks to the roof of my mouth, I feel so lethargic.",0,0,1,0,0
Always tired.,0,0,1,0,0
I experienced extreme uterine cramping within 30 minutes of taking in the morning; I was in excruciating pain for an hour so I called an ambulance and was rushed to the emergency room.,0,0,1,0,0
Could not stop going to the bathroom with the runs.,0,0,1,0,0
"After 14 days, the throat is almost healed!",1,0,0,0,0
"At the first sign of illness, I went to the pharmacy.",0,0,0,1,0
"Within 2 days of taking the arthrotec 50 (twice daily), the pain was gone.",0,0,0,0,0
Had 1 pill only 10mg lipitor(had tried lipex(2pills)1st but face had swollen up-cleared 2weeks) anyway the next morning -after sitting down for 10minutes- i stood up to walk and it was a very painful and a very slow stooped debilatating (compressed back)type of walk but after 5-10 minutes of standing could straighten back-only problem when sitting down -lower back.,0,0,1,0,1
Still don't understand when taking immunomodulators for prevention.,0,0,0,1,0
"After taking 3 weeks everything was super, life got better, the nightmare started after and continues for more than a year, severe anxiety, fears, depression, anxiety, just Hell, not life.",0,0,1,0,0
"Once I came down with a cold, a fever and a runny nose in bed.",0,0,0,1,0
"It happened gradually and I didn't realize it was Lipitor, neither did my MD, said perhaps beginning of MS or lupus.",0,0,0,0,1
"had difficulty reaching seat & unable to walk, waited for pain to subside before I could continue, off lipitor now.",0,0,1,0,0
"Softened, less inflammation.",1,0,0,1,0
"in the evening I really want to sleep, but as soon as fall is all eyes to the ceiling, sleep as usual.",0,0,0,1,0
I bought glycerol and took it for a week.,0,0,0,0,0
"I am willing to use it in the fight against a runny nose, which in my case is a very frequent phenomenon.",0,0,0,1,0
Am not a headache person.,0,0,0,1,0
The most effective is rectal Viferon candles.,0,0,0,0,0
Weight gain -probably not associated.,0,0,1,0,0
"After a week of taking the baby, it's easier to stay in the garden, and even though we still cry there, the process of getting used to it is a little easier.",1,0,0,0,0
"I prescribed everything, as always: heavy drinking, bed rest, symptomatic treatment (from a runny nose, from a high temperature, and so on), was given a sick leave, and finally the doctor said that it would not be bad to drink cyclopherone course.",0,0,0,1,0
"Here is how many not tried to drink on night pills Valeriana, always on morning the result one and the same heavy as after hangover head and already to dinner a good migraine.",0,0,1,0,0
Mild muscle pain.,0,0,1,0,0
"I was searching for answers on why I am in such pain throughout my body, mental confusion at times and also short term memory loss which all seemed to be growing steadily worse for the past few years.",0,0,1,0,0
I think the tinnitus in my left ear has been caused by the Lipitor.,0,0,1,0,0
Rashes on arms and legs as well.,0,0,1,0,0
"Muscle pain improved, depression almost gone, fatigue persists.",0,0,1,0,0
One day a pharmacist told my husband that there was a huge connection between taking statins and foot pain.,0,0,0,0,1
"Also have tinnitis, headaches, cannot get to sleep on my own, Just had surgery on my knee for torn maniscus, waiting to have shoulder surgery on rotator cuff, arthritis.",0,0,1,1,0
If you have a severe pain of unknown origin this is the best I've suffered for almost 4 month without knowing a reason.,0,0,0,0,0
"Insomnia, vivid nightmares when I did sleep, muscle pain, weakness, tired all the time, depression to the point of considering suicide.",0,0,1,0,0
We went to nevropatologa and we have prescribed Encephabol in combination with Kinderman and Lecithin.,0,0,0,0,0
i had to keep dropping into a crouched position due to the severity of the lower abdominal pain.,0,0,1,0,0
Has anyone else out there developed liver damage from Lipitor.,0,0,1,0,0
"If we used to get sick every month in the winter, this month after taking the pills, we didn't even have the slightest signs of a cold.",1,0,0,1,0
My shoulders are inflammed and I am now going to the physiotherapist.,0,0,1,0,0
"As you know, it is very difficult to choose a medicine for a cold.",0,0,0,1,0
without pain killers for the constant trigeminal neuralgis (a side benefit to be sure).,0,0,0,0,1
At times pain so bad I can hardly move or walk with a limp as I favor the bad leg.,0,0,1,0,0
At the same time I suffered from fibromyalgia.,0,0,0,0,1
"Stopped taking it 7 days ago but the pain + other symptoms are not getting any better (all except blurred vison, that went away after 3 days off Lipitor).",0,0,1,0,0
"Had muscle pain that would not go away, memory loss (could not remember names or words at times), trouble sleeping (possibly-I've always had some insomnia).",0,0,1,1,0
"Pediatrician advised us his 4-year old child, to relieve increased vozbuzhdennosti and restful sleep.",0,0,0,1,0
"Also a note, I am still fertile and should not be prescribed this drug due to unkown pregnancy side effects- interesting that it was prescribed to me anyway.",0,0,0,0,1
Was told my Dr I may have ALS.,0,0,0,0,1
More problems with my sinuses.,0,0,1,0,0
could not lie on either side in bed.,0,0,1,0,0
"To begin with, I have to inject Neurox regularly.",0,0,0,0,0
"Joint pain, back and shoulder pain, arm pain, numbness and tingling in the hands.",0,0,1,0,0
"Diet and exercise does not work for my genetic high cholesterol, but I am with the majority here and it's not worth it if ending up crippled or senile.",0,0,0,0,1
"Do not buy, waste of money.",0,1,0,0,0
Wake up on and off all night long due to numbness in my hands and pain in shoulders some nights worse than others.,0,0,1,0,0
"In General, the thing in the winter first aid kit is simply irreplaceable)",0,0,0,0,0
4 months ago my heart stopped and they said I have high blood press.,0,0,1,0,0
"I couldn't get down the stairs in the morning, I was crawling.",0,0,1,0,0
"Started to drink an antihistamine, and I felt better already after half a day, itch stopped and the redness began to decline.",1,0,1,0,0
"Depression, for which I've been taking an SSRI for about two years and may not be related to the Lipitor.",0,0,1,0,0
"Male, 67, while taking Lipitor for 5 months I experienced severe weight loss, muscle pain and loss of strength.",0,0,1,0,0
"There have been reports of worsening of gum disease as well, which I had had and which did improve.",0,0,0,0,1
I feel like I'm much older and mentally weaker which is a pretty high price just to lower my cholesterol.,0,0,1,0,0
Neck pain went away within a few weeks.,0,0,1,0,0
"Several times a month with all the following symptoms: cough, sore throat, runny nose.",0,0,0,1,0
Can be of course allergic to the balm itself.,0,0,1,0,0
Terrible first of all I had diarrhoea my doseage was increased to 75 and a few days ago my feet and ankles started swelling up.,0,0,1,0,0
"severe headaches, stomach pain, loose stool, all of which spontaneously ended, followed soon after by agonizing muscle spasms in leg with bad knee.",0,0,1,0,0
"After one dose of 2.5 ml, the child was crying-barely calmed down.",0,0,1,0,0
The ointment is intended for the treatment of: - viral infection (including herpes); - viral lesions of the skin and mucous membranes; as well as for the prevention of SARS and flu.,0,0,0,1,0
"Tried Crestor, but had muscle ache/pain,not as bad as ZOCOR!",0,0,1,0,0
Also had severe depression.,0,0,1,0,0
I'm finding it difficult to fit into my clothes due to the bloating.,0,0,1,0,0
I'd rather have a shorter life that I enjoy than a long life of pain.,0,0,0,0,1
"However, about a month ago, I started to feel leg pain/spasm/weakness/depressed/suicidal, joint pain and so forth.",0,0,1,0,0
"Finally, dawned on me -- I missed taking Lipitor over the weekend and on Monday the pain was gone.",0,0,1,0,0
Tingeling in fingers and feet is painful.,0,0,1,0,0
I think any runny nose itself can pass in a week.,0,0,0,1,0
I only use it when my thumbs hurt so bad I want to cry.,0,0,0,0,0
"extreme muscle spazms in my lower back, eye sight changes, fatigue and weakness.",0,0,1,0,0
But for the last two months the pain in my feet and calves (and sometimes thigh) has gotten much worse.,0,0,1,0,0
We all get sick sometimes.,0,0,0,0,0
"I took the option of 6 bags with raspberry flavor, as my mother was just SARS without a temperature.",0,0,0,1,1
Very Painful feet for past 3 weeks and lower legs now starting to hurt.,0,0,1,0,0
"I went to my doctor, he sent me to an arthritis specialist, I had x-rays.",0,0,0,0,1
"Thank God, the doctor noticed in time that Afobazol works like this, and prescribed biotredin instead.",0,0,0,0,0
muscle pain related to shoulders.,0,0,1,0,0
Leg began having vibrating sensation (kept thinking cell phone was in pocket but it wasnt).,0,0,1,0,0
was given this to replace ibuprofen (possible sun sensitivity developed with ibu) but it doesn't relieve any pain for me or reduce inflammation.,0,0,1,0,0
"When I'm nervous, it really helps me calm down.",1,0,0,1,0
"The increase in kidney failure from patients on it the increase in infections ,auto immune diseases , and the over all ill health of these patients increased confusion muscle pain and weakness trouble walking increased bleeding in patients on statin drugs.",0,0,1,0,1
Both husband and wife on low dosage (10 mg) We are having extreme reactions to heat.,0,0,1,0,0
"So even I do not know how to evaluate the drug correctly, it did not give me a result, although it helped my friends.",0,0,0,0,0
Was collegiate distance runner and have run off and on for years - NEVER in 25 yrs have I had a pulled/strained calf till now!,0,0,1,0,0
Finally fingers began to tingle psychiatrist suggested nerve damage.,0,0,1,1,0
- Numbness in mouth.,0,0,1,0,0
"severe joint pains, needed help getting out of bed and off a chair, whereas had been previously active, neck pain up to the back of the head, right knee protruding out of joint, whereas left knee remained normal, wrist and arm joints sore, red dots on skin all over body, liver function tests normal, however had all of other side effects.",0,0,1,0,0
Husband also has diabetes.,0,0,0,0,1
Pain and cramping in my hands and lower legs.,0,0,1,0,0
"I was so sick from them my head just exploded, malaise, increased dizziness I thought I was going to die!",0,1,1,0,0
"Advised to drink tavegil, but I don't understand what does it and how it can relieve back pain.",0,0,1,0,0
"I was not taking any other medications at the time, and never had eczema before.",0,0,1,0,0
I wouldn't suggest voltaren because it did nothing for the inflammation in the knee and has me in a panic until I can get this stuff out of my system.,0,0,0,0,0
A friend brought it from Greece last year.,0,0,0,0,0
I HAVE LITTLE CIRCULATION IN MY FINGERS.,0,0,1,0,0
tendonitis.,0,0,1,0,0
This pill works like magic to releive my arthritic pain!,0,0,0,0,0
"My thighs were never this sore before I started the Lipitor, though.",0,0,1,0,0
It all started banal - my daughter brought chicken pox from kindergarten.,0,0,0,1,0
"Terrible charlie horses, cramping, my neck glands hurt.",0,0,1,0,0
Gradual numbing of the feet over a period of a year.,0,0,1,0,0
"Leg, arm, shoulder, and foot pain.",0,0,1,0,0
I experienced mild cramps and bloating.,0,0,1,0,0
I try to get flu shots every year.,0,0,0,1,0
"tingling,buzzing in limbs,big time depression.",0,0,1,0,0
"An indispensable medicine when one needs to go to work, if you don't have a right to hospital.",1,0,0,0,0
"But rectal candles "" Viferon ""(as well as candles ""Genferon light"") in diseases help to cope with infection, if of course, the infection is viral, and not bacterial.",1,0,0,0,0
"I don't like to drink immunomodulators, antivirals, etc., but I got very ill, flu, temperature 38.7.",0,0,0,1,0
"weakness,muscle pain, knee pain,memory loss,etc",0,0,1,0,0
"After the cramps one night I had such tiredness in my left leg that I could hardly walk, I thought that it was my high heels that I had worn all day.",0,0,1,0,0
felt like I had the flu much of the time.,0,0,1,0,0
Burning went away with 3 days.,0,0,1,0,0
"tiredness, foggy brain, sore feet/legs, left shoulder upper arm pain, occasional neck pain, nose extremely dry/swollen nasal passages, skin - white patches, windy towards evening/night.",0,0,1,0,0
"We were very scared of allergies to candles, but we tolerate them normally.",0,0,0,0,1
"When I came across this website, I was appalled that the majority of the females mention heavy/extra vaginal bleeding.",0,0,1,0,0
Did not help me.,0,1,0,0,0
This is the easiest and safest way to calm the nervous system and improve memory.,0,0,0,1,0
finally 4 months later my pain has subsided.,0,0,1,0,0
Recently after walking for a while I experienced severe pain in my right leg from thigh to knee and then to ankle which caused me to limp.,0,0,1,0,0
"The pain of course was, but not as strong as according to the doctor, and since I was doing a caesarean, I did not feel anything for the first 2 months except for the seam, and then just pulled the lower abdomen, I thought it was the healing process after the operation.",0,0,0,1,0
Lately ankle swelling and lower tendon pain that was not experienced previously.,0,0,1,0,0
"The nose does not breathe, it was hard to breathe the air lacked.",0,0,0,1,0
"The immune system is very weak and as a result, with the arrival of cold weather, it disappears on the lips.",0,0,0,0,0
"I lost 2 months of my life and I still don't remember the entire e. If you are taking this drug - Make absolutely sure that you get blood work done every 6 months, in order to catch any critical levels in your blood.",0,0,1,0,0
Many mothers do this procedure before visiting a kindergarten child.,0,0,0,0,0
It is also good to drink at night-it normalizes sleep.,1,0,1,0,0
"It also helped me well with spasms in the intestines and stomach, while causing a healthy appetite.",1,0,0,1,0
"At work the afternoon I felt ill, started vomiting, became ill the whole body.",0,0,0,1,0
"since lipitor causes a decrease in coenzyme q10 and now there is a study in the archives of neurology showing that using large doses of coenzyme q10 slows the progression of parkinson's disease, i wonder how many others have experienced a diagnosis of parkinson's having been on lipitor?",0,0,0,1,0
"After the first pill, my hearing was blunted and my temples were squeezed.",0,0,1,0,0
I was recently out of state for two weeks and still had congestion in spite of being in a totally different environment.,0,0,1,0,0
I cut dose again in half and am taking only 5 mg. Now after one week I notice that hip does not hurt any more.,0,0,1,0,0
The course consisted of 10 injections and the result was noticeable almost immediately.,1,0,0,0,0
"I also felt like an old woman, I have over the years been to physiotherapists and chiropractors who did not know what to do - recently diagnosed with bursitis in the hips had 2 cortizone injections - still suffering severe hip pain and cannot walk more than 5 yards.",0,0,1,0,1
"And after 2 days, we started coughing and coughing, fighting on our own, but in vain.",0,0,0,1,0
"At the first symptoms, I take powders.",0,0,0,0,0
"After cancellation, the rash passed slowly.",0,0,1,0,0
After two weeks of not taking Lipitor my arm almost recovered and I can work without any pain or any problem.,0,0,1,0,0
hair loss.,0,0,1,0,0
In my 2nd year I started having very bad leg cramps in the night and spinning head when laying down.,0,0,1,0,0
"I(male) have been on Lipitor for almost 3 yrs, I had open heart surgery 3 yrs ago and since then Ive been on it, My wife gets burning sensations, pains in her back, frequent urination(both of us) and a hard time sleeping.",0,0,1,0,0
"Within 15 minutes started to have stomach cramping, almost like period cramps.",0,0,1,0,1
I stopped taking Lipitor when I went into a coma in June 2000.,0,0,0,0,1
Cannot take more than 10mg because I feel drugged on any stronger dose.,0,0,1,0,0
"Some stomach discomfort initially, but I seemed to get over that after the first few weeks.",0,0,1,0,0
"As well, GERD much worse.",0,0,1,0,0
"I developed hemorrhoids and even after increasing fluids and correcting the constipation, they did not go away.",0,0,1,0,0
"I decided to take another one for prevention and heard my heart, pulse quickened, some anxiety.",0,0,1,1,0
Hello everybody!,0,0,0,0,0
"my baby is hyperactive, but after 15 days I see that the drug activates the baby even more.",0,0,1,1,0
Memory loss/ability to concentrate.,0,0,1,0,0
Would rather have the elbow pain!.,0,0,0,0,0
"The first time to enter correctly did not work, the capsule is very much stuck on the outside (the coating is like a capsule tablet), barely tore it off, then I wet it with water and everything turned out, with subsequent use began to do the same.",0,0,0,0,0
I immediately stopped taking lipitor a day ago and am experiencing weakness in both arms especially left.,0,0,1,0,0
Then I started crying for no reason.,0,0,1,0,0
Have also had muscle pain especially in the leg/calf area and the lower back.,0,0,1,0,0
"Lipitor related symptoms (lack of enthusiasm, short term memory loss, muscle pain, bone/joint pain)are showing up (Liver Enzymes were OK in the last blood test, however).",0,0,1,0,0
Muscle pain which I thought was Arthritis.,0,0,1,1,0
"I was also going to do a search on MS or fibromyalgia, but maybe I should just quit taking this medicine and take my chances.",0,0,0,0,1
My head has been twitching and today I noticed hand tremors.,0,0,1,0,0
she has an infection in her lungs and lost all capassity.,0,0,0,1,0
"The day remained fretting in the evening even worse as the pressure increased, the head is not their own -called the ambulance .",0,0,1,0,0
Day and a half hospital stay; no apparent lasting kidney or liver problems.,0,0,0,0,1
"Statins may or may not help with circulatory problems, but they definitely cause other severe problems.",0,0,0,0,1
"For the first time, the drug Cycloferon was tried in 2006.",0,0,0,0,0
"I had the first vaginal bleeding, a lot of pruritus and my skin was all red but I didn't know it was arthrotec.",0,0,1,0,0
I felt the difference and came to the conclusion that Immunal not suitable to maintain immunity in severe infections.,0,0,0,1,0
"I mostly took this drug in the evening, since Barboval has a special smell, you can not drive while using this drug, I had impaired movement and coordination functions, it seems that I was drunk, and in this state it is scary to get behind the wheel of a car.",0,0,1,0,0
"I came to the dermatologist with a plantar wart, prescribed Viferon 500000me 10 days morning and evening, on the last day of use in the morning itchy neck, well, who does not happen drank a tablet for allergies, while I have never in my life was allergic to nothing at all, BUT this is FLOWERS!",0,0,1,1,0
"Overall impression : Amiksin expensive, ineffective means effective side effects",0,1,0,0,0
"Valerian does not work on me for a long time, and something ""heavier"" I do not want to take.",0,1,0,0,0
"If your doctor prescribes you to take Stugeron, then do not be afraid, try, and all the side effects will bypass you.",0,0,0,0,0
"A lot of medicines were written out, but there is no sense (((such a heavy flu...",0,0,0,1,0
I only had a slight headache and shouldar ache today.,0,0,1,0,0
"After a week, I stopped pulling my stomach, and at the end of treatment (12 days), there was no trace of inflammation left))) Very good and effective means of local action.",1,0,0,1,0
"Woke up with severe vertigo, but it may be due to a cold virus.",0,0,1,0,1
"Kidneys have cleared, but will still give me problems if I fatigue myself.",0,0,1,0,0
"I called your doctor, explained the situation - said more not to take t, to it can give an allergic reaction.",0,0,0,0,1
Helped.,1,0,0,0,0
"Helps with fever, chills, cough, and runny nose.",1,0,0,1,0
"I don't recommend cyclopheron to you, because I don't know if it helped me or not.",0,1,0,0,0
I was on Lipitor of a total of 3 weeks before I had my first chest pain walking to car.,0,0,1,0,0
Joint pain in the knees and hips.,0,0,1,0,0
"(In the evening I drank no-shpa as everything went, I drink for two days I do not feel dizzy and do not hurt)))if it wasn't for no-shpa I don't know what happened to me!",1,0,0,1,0
He still would rather I be a cripple and go back on Lipitor.,0,0,0,0,1
"we shot it down... The most terrible thing is that the child screamed for 5 days, a frantic scream, it was impossible to calm him, he cried even in his sleep... We cried together... It was och.",0,0,1,0,0
very minor--slight nausea when taken on empty stomach--which was gone in 15 minutes.,0,0,1,0,0
"I was in shock, I had never seen a nightmare before, to have a fever and panic terror.",0,0,1,0,0
"For about two years, they used all kinds of drugs and had a good complex treatment, but the result was still weak, it let go a little, but the grandmother's arm and leg did not completely let go.",1,1,0,0,0
I started to feel 40 years older with all the pain I experienced.,0,0,1,0,0
"Our district pediatrician prescribed rectal candles Viferon for each episode of the cold, one suppository in the ass twice a day.",0,0,0,1,0
Its been over a month back on Lexapro and I STILL have joints that bark at me that I never had problems with before.,0,0,1,0,0
Symptoms started as a warming sensation on my lower legs after a few months and progressed to the permanent nerve damage.,0,0,1,0,0
Went on and off it six times and each time I restarted the medicine severe depression reoccured the went away quickly after stopping it.,0,0,1,0,0
"I did take the actual lipitor for several yrs, and it did lower cholesteral, but started experiencing the muscle tingley thing and stopped , then started with the Atorvastatin, where i noticed the above side affects.",0,0,1,0,0
"Sprayed it in the nose for four days, the result on me is not what did not have, the mucosa is even more irritated.",0,0,1,0,0
I had the joint and muscle pain already and was told it was arthritis or neuropathy (I'm also a diabetic).,0,0,1,0,1
"stress, anxiety, lack of exercise.",0,0,1,0,0
The doctor prescribed Ingavirin as an immunomodulator to increase immunity.,0,0,0,1,0
"I tried to replace it with lozenges, it seemed to me that the drops help better.",1,0,0,0,0
Stomach cramps.,0,0,1,0,0
"Also have difficulty sleeping, occasional headaches and fatigue.",0,0,1,0,0
"But then there was dizziness, the temperature returned again, and my eyes became cloudy.",0,0,1,0,0
I only took 20 mg daily for 2 weeks - several days after stopping my toes went into muscle spasms.,0,0,1,0,0
"I have since changed doctors because my doctor told me he did not believe it was the lipitor since it should have affected me on both arms and hands, but as soon as I stopped the lipitor I stated to feel better, it has been three weeks now I still have some pain in muscles, but severe fatigue is gone, Problem now is my new doctor is suggesting Pravachol!",0,0,1,0,0
(It seemed more like metatarsalgia to me.),0,0,0,0,1
Spine & hip pain is greatly reduced!,0,0,0,0,0
"Severe and frequent muscle cramps, mostly in my lower legs and feet.",0,0,1,0,0
I am not normally a depressed person AT ALL!.,0,0,1,0,0
"I feel the muscles in my legs will never regain their previous strength, I have constant back pain, I cannot walk a half a block without extreme muscle fatigue and pain in my thighs, calves and buttocks, and I still am experiencing malaise that was never present before.",0,0,1,0,0
I stopped lipitor right away when a friend told me that her supposedly 'fibromyalgia' disappeared when she stopped the drugs.,0,0,0,0,1
Aching weakness in legs back and shoulders.,0,0,1,0,0
"Over the course of the past year I've experienced, short term memory loss, extreme fatigue,joint pain, especially in my knees.",0,0,1,0,0
Pain in the shoulders.,0,0,1,0,0
Neither antiviral nor any other action has.,0,1,0,0,0
Most mornings it was impossible to wash my hair in the shower as I was unable to reach the top of my head with my hands.,0,0,1,0,0
"Of course, we gave the child these pills, and what is not clear, after a few days of taking them, the child fell ill with a cold.",0,0,1,0,0
"pain feels better, but the appetite increase worries me.",0,0,1,0,0
"But in the fourth and fifth times, I don't drops nothing eased the flu took place in full with all symptoms and for a week, although it was also taken at the first symptoms.",0,1,0,1,0
"Quite widespread, 99% of the world's population is ill for their entire life.",0,0,0,0,0
"It didn't help me in any way, but I immediately went to the pharmacy for medicines and immediately started treatment.",0,1,0,0,0
"Tingling in hands, face, back and Ulnar nerve sensitivity.",0,0,1,0,0
My doctor ordered a blood test when I told him of my symptoms and concerns and it revealed a grossly excessive amount of muscle tissue in my blood .,0,0,0,0,1
New doc gave me a different statin but I had leg cramps so he put me on Baycol.,0,0,1,0,0
"Pappiloma on the face passed without a trace, neoplasms on the fingers of the hands passed + a wart on the pad of the index finger, which was with me for 10-15 years.",1,0,0,1,1
"I am a prostate cancer patient and take a number of other drugs, which raise the LDL.",0,0,0,0,1
Right knee always sore and swollen.,0,0,1,0,0
My family noticed the short term memory loss before I did.,0,0,1,0,0
My real concern is heart disease which is in my family.,0,0,0,1,0
"Spray ""Grippferon "" really good active remedy for colds in my personal opinion.""",0,0,0,1,0
Not to mention feeling tired all the time.,0,0,1,0,0
"Dry mouth is not so bad, but not pleasant.",0,0,1,0,0
The drug did bring my cholesterol down over 100 points - but is it worth having arthritis to achieve that?.,0,0,0,1,0
I did it in September.,0,0,0,0,0
Some frequent upper abdominal discomfort.,0,0,1,0,0
So it happened with us.,0,0,0,0,0
"to add to this i couldnt pass urine,when i eventualy did it was full of blood.",0,0,1,0,0
As I got out of bed that morning I started getting severe muscle spasms in the same old place.,0,0,1,0,0
Short term memory and brain fog were brutal.,0,0,1,0,0
By the fifth day I felt flu-like and very sick.,0,0,1,0,0
"rashes on forearms from sun sensitivity, scarred from itching and scabs (was taking St John's Wort for depression which also causes sun sensitivity, bad combination) cannot take at night or I'm up all night in bathroom.",0,0,1,1,0
be careful if you're on lipitor and your doctor begins to try and put you on medications for high triglycerides.,0,0,0,0,1
Tired most of the time.,0,0,1,0,0
Since taking Lipitor my hair has started falling out at an alarming rate.,0,0,1,0,0
I was also starting to become depressed.,0,0,1,0,0
Unable to even climb 1 flight of stairs.,0,0,1,0,0
For the next 2 weeks I only wanted to sleep.,0,0,1,0,0
"The most terrible muscle spasms in legs,back and chest, so bad I could not sit or stand.",0,0,1,0,0
"Shortness of breath, fatigue, muscle soreness, numbness in arms, constant headaches, impending doom, short-term memory loss, flu-like symptoms.",0,0,1,0,0
"My hair was falling off, I could not lose weight even exercising and eating healthy food.",0,0,1,0,0
One or two mosquitoes couldn't do that.,0,0,0,0,0
"You won't believe it, the temperature has started to drop.",1,0,0,1,0
Vision severe impairment in a.m. and pain and heaviness in eyes that were hard to open in morning felt like the eyes had blown up overnight.,0,0,1,0,0
"Tried some, but from some headache, some no effect.",0,1,1,0,0
"Fuzzy, dizzy, light-headedness feeling I've never had before.",0,0,1,0,0
pain all over my body.,0,0,1,0,0
"At the 3-month examination, the neurologist diagnosed motor disorders and prescribed a 10-day course of injections with a gradual increase in the dose.",0,0,0,1,0
I had tried Lipitor before and the result was achy legs.,0,0,1,0,0
couldn't eat or drink anything.,0,0,1,0,0
"I have tried all sorts of remedies: Herpevir, Zovirax and some other means, and the doctor recommended me to dry it with alcohol, or rather alcohol solution (by the way, it helped) at an early stage of the appearance of herpes.",0,0,0,1,0
And believe me (or even more precisely check) Valerian tincture perfectly releases stomach pain and spasms!!!,0,0,0,1,0
"If aspartame is a trigger for your migraines, do NOT take this.",0,0,0,1,0
"Of course, it is better to use it as soon as you feel the first signs of malaise.",0,0,0,1,0
"The muscle pain keeps me awake at night and life is just a pain, but I must point out I am not feel depressed about it at all.",0,0,1,0,0
And so very effective tool.,1,0,0,0,0
I believe that Lipitor left me with permanent joint damage and would join any class-action lawsuit relating to this crumby drug Lipitor.,0,0,1,0,0
"1 year after I have been taking it, and losing 20 pounds, took another echo and showed that I was in stage 1 diastolic dysfunction in left ventricular.",0,0,1,0,0
Stiffness of limbs.,0,0,1,0,0
"As a result, I went to the doctor and she prescribed me acyclovir in tablets http://otzovik.com/review_2537331.html, which helped me quickly deal with the problem.",1,0,0,0,0
I don't recommend it to anyone.,0,0,0,0,0
"for approximately 1 year, then started noticing the muscle problems so I discontinued it.",0,0,1,0,0
I stopped using it 3 days ago and the cough is gone.,0,0,1,0,0
"Side effects - urinary Retention, abdominal pain, colitis, confusion, severe headache for 8-16 hours.",0,0,1,0,0
"became more anxious about EVERYTHING, and noticed words would not form in my head during conversations, was disturbing and couldn't figure out why these things were happening.",0,0,1,0,0
He diagnosed it as frozen shoulder.,0,0,0,1,0
Early in the day I move like someone much older.,0,0,1,0,0
My left foot was hurting badly enough that I couldn't walk without hobbling.,0,0,0,0,0
Soreness in right shoulder when trying to sleep.,0,0,1,0,0
"Also have experienced leg cramps, mental confusion, but thought it was just the aging process.",0,0,1,0,0
"Further, for three days my whole body ached - I couldn't touch myself with my hand.",0,0,1,0,0
I haven't been on it long enough to know if it reduces my cholesterol but even if it does I don't know if I'll continue to take it if the headaches don't go away.,0,0,1,0,0
"I'm completeing this on behalf of my father, who died after being prescribed 20 mg Totalip/ Atorvastatin, despite the usual dose being 10 mg and him having 2 risk factors, being over 70 and with hypothyroidism.",0,0,0,1,0
"Of course absolute vaccine against SARS and colds no, but to reinforce the immune system can be.",0,0,0,1,0
"The result was also as from acyclovir, something supernatural did not notice, herpes lasted, as usual, four days, then let go.",1,1,0,1,0
and this paper was absolutely useless for me,0,0,0,0,0
"Was on Lipitor only 3 weeks and experienced very sore muscle pain in both shoulders, heart palpatations, sore knees, felt like a truck hit me.",0,0,1,0,0
"In my opinion, the drug has a very high efficiency, which justifies the relatively high price.",1,0,0,0,0
I can finally clean my house without pain.,0,0,0,0,0
"Review of the nasal spray Zambon ""Rhinofluimucil"".",0,0,0,0,0
I took this drug for 2 years before onset of joint pain (knees)and painfull welts on bottom of feet (had to use cane to walk).,0,0,1,0,0
"When my doctor upped my dose to 40 mg, to treat aggressively a spike in my blood sugar, in three weeks I developed such severe stomach pain that I literally couldn't walk more than half a block without doubling over in agony.",0,0,1,0,0
"Elevated CPK levels, muscle problems, felt bad.",0,0,1,0,0
"However, I had been feeling more fatigued and now I am getting severe shoulder, neck and back pain.",0,0,1,0,0
"Dare to drink ameksin, maybe there was one in another city with a 3 year old daughter, my husband went on a business trip and there was none to help.",0,0,0,0,0
in a few days because my right knee is so painful I can't even bend it!,0,0,1,0,0
I want to share with You a review of a remedy that does not help me in the treatment of colds.,0,1,0,1,0
My mind was starting to deteriorate and I couldnt remember anything without difficulty.,0,0,1,0,0
"Horrible depression, wild mood swings, feeling of impending doom, sinus congestion, extreme fatigue, lack of motivation and diffuculty thinking, memory loss.",0,0,1,0,0
Difficulty in swallowing and constipation.,0,0,1,0,0
"After the first week noticed he became more attentive and started to answer questions ""talking animals"", this is, to get him though the words was very difficult, only if in a good mood.",1,0,0,1,0
"On Monday, put the sample on the right shoulder, a scarifier made 2 scratches and dripped a drop tolaria.",0,0,0,0,1
"This drug is familiar to many, some consider it a panacea for viral diseases, others an absolute dummy.",0,0,0,1,0
"These symptoms worsened over the following two weeks, especially the tightness in my throat until a severe case resulted in me colapsing from a heart attack and hospitalised for a week.",0,0,1,0,0
"Either the child's immune system is so good, or it's still the grippferon that helped, and the son didn't get infected from us, although I was in constant contact with him.",1,0,0,0,0
An excellent tool for fighting herpes.,1,0,0,1,0
"those who have suffered a TBI, as well as those who for one reason or another have reduced activity of certain parts of the brain.",0,0,0,1,0
It helps with the first symptoms of colds and flu.,0,0,0,1,0
I feared I might be over reacting to the muscle ache!,0,0,1,0,0
"I developed a pain that seems to originate at the base of my neck, travel down to my shoulder blades and then run to my shoulders, elbow and wrist.",0,0,1,0,0
So decided to buy this expensive drug.,0,0,0,0,0
"Within the last six weeks, her physical health has deteriorated to the point of her being confined to a wheelchair, in constant pain with her shoulders, knees, and a feeling like her whole body hurts.",0,0,1,0,0
