sentences,EF,INF,ADR,DI,others,annotation,review_id,sentence_id,sent_start,sent_end
"Циклоферон мне понравился, действительно поставил на ноги за пару дней.",1,0,0,0,0,EF[3],7433765,28,2265,2336
"Болею я довольно часто, и приходится как-то бороться с простудой.",0,0,0,1,0,DI[2],2492997,1,0,65
"Короче говоря, когда дошло дело до циклоферона, я пропив его пару недель вдруг заболела ангиной тяжелой формы.",0,0,0,1,0,DI[6],1904875,6,341,451
Таких цен раньше не встречала.,0,0,0,0,0,NEUTRAL,1086939,16,906,936
Просто капли же в транспорте пить не будешь и вонять на всё пространство.,0,0,0,0,0,NEUTRAL,907319,7,432,505
Общее впечатление : И лечились и профилактика фигня!,0,1,0,1,0,INF[3]|DI[5],905423,7,725,777
"Общее впечатление : главное начать пользоваться на ранней стадии, эффект есть RATING 4 NOTE",0,0,0,0,0,NEUTRAL,832817,13,964,1041
Тюбик стандартный 10 граммовый с крышкой.,0,0,0,0,0,NEUTRAL,942403,5,433,474
"Является прекрасным дополнением в комплексном лечении простуды в том числе и к народным средствам, позволяя воздержаться вредных для желудка средств, содержащих различные химикаты.",0,0,0,1,0,DI[3],910656,5,624,804
"Эффекта ноль, вообще не помог, не отечность, не насморк не снял.",0,1,0,1,0,INF[2]|DI[3],2390747,2,96,160
Принимала по инструкции и уже в конце рабочего дня почувствовала себя хорошо.,1,0,0,0,0,EF[3],24065,6,413,490
"Стала нервной, капризной, чуть что -сразу визг, к бабушкам и дедушкам не идет, все рядом со мной да на ручках... Тяжело( А ведь перед яслями это был активный, общительный и жизнерадостный малыш... Врачи посоветовали попить успокоительное.",0,0,0,1,0,DI[3]|Finding[1],252298,4,141,379
"У меня были ужасные боли, даже сидеть не могла.",0,0,0,1,0,DI[4],873342,6,394,441
а этот преперат для меня оказался абсолютно бесполезным,0,0,0,0,0,NEUTRAL,2703065,7,526,581
На нейросонограмме врач увидела небольшой гидроцефальный синдром.,0,0,0,1,0,DI[3],619561,3,121,186
"Очаг высыпания на спине, практически всегда в одном месте.",0,0,0,1,0,DI[1],2397151,4,155,213
Помогают хорошо!,1,0,0,0,0,EF[1],6993980,13,849,865
Но тут прописали 10 уколов контексина по 5 млг.,0,0,0,0,0,NEUTRAL,619561,5,234,281
"Не знаю, может быть, это было просто самовнушение, что я пила профилактический препарат, а может, действительно, ""Эхинацея"" сработала.",0,0,0,1,0,DI[3],2443835,6,425,559
"Почему я уверена, что именно ликопид нам помог?",0,0,0,1,0,DI[6],4893288,10,1292,1663
"Если у вас насморк, смело покупайте, это средство обязательно поможет Время использования: 2 года Общее впечатление : удобен в применении и эффективен в борьбе с насморком RATING 5 NOTE",1,0,0,1,0,EF[2]|DI[3],269906,4,240,411
"Даю ""Анаферон"" -одной для лечения-другой для профилактики.",0,0,0,1,0,DI[2],810713,5,120,178
"Я намазываю на проблемный участок раза 3 - 4 в день, крем довольно быстро убирает красноту и обеспечивает противовирусный эффект.",1,0,0,0,0,EF[5],942403,7,543,672
Думаю любой насморк и сам может пройти через неделю.,0,0,0,1,0,DI[5],250977,5,260,312
Не знали бед мы пока нам в 3 месяца не вкололи прувывошку от пневмакоковой инфекции.,0,0,0,1,0,DI[4],4893288,2,39,123
"У меня работа связана с постоянными стрессами, поэтому часто спасаюсь корвалолом.",0,0,0,1,0,DI[5],2685800,7,295,376
"Пила АД год, слезла с них, но опять почти все повторяется, замкнутый круг, как его разорвать?",0,0,0,0,0,NEUTRAL,2885113,2,180,273
"Но когда моя малышка простыла, (через пару месяцев), нам снова выписали анаферон, и вот тогда от него действия никакого не было, и нам пришлось сочетать с другими противовирусными средствами.",0,1,0,1,0,INF[3]|DI[1],590646,3,219,410
"Я не страдаю бессонницей, но нужно было уснуть пораньше, чтобы рано встать.",0,0,0,1,0,DI[6]|Finding[7],151880,4,135,210
В итоге начинавшаяся простуда очень быстро отошла.,1,0,0,1,0,EF[2]|DI[1],421364,10,702,752
"Утром все стало ясно - теперь эта ""радость"" под названием ветрянка есть и у меня.",0,0,0,1,0,DI[4],2177673,4,297,378
"Если нет время на болезнь, то при первых признаках простуды советую применять именно это средство.",0,0,0,1,0,DI[3],805573,3,192,290
Вызвали скорую.,0,0,0,0,0,NEUTRAL,2597892,9,582,597
Всем знакома простуда.,0,0,0,1,0,DI[1],2507228,2,23,45
"Затем последовали сильный насморк, чиханье, першение в горле, осиплость голоса, кашель, температура.",0,0,1,0,0,ADR[2],1417439,4,203,303
"Лекарство на травкам, можно и малышам.",0,0,0,0,0,NEUTRAL,3048058,4,125,163
"Моему ребенку 3 года, почти не говорит, в активном словарном запасе около 20 слов всего, неусидчивый, внимание рассеянное.",0,0,0,1,0,DI[5],2407197,1,0,122
Температура поднималась только к вечеру.,0,0,0,1,0,DI[5],3263317,15,1122,1162
"Но почему- то в аптеке посоветовали их и сама сравнив цену тех, которых и пачки не хватит и неудобно пить несколько раз в день, я решили купить их.",0,0,0,0,0,NEUTRAL,6993980,5,257,404
"Ну скажу так, смотря на всех деток которые уже разговаривали предложениями, то мы же говорили только отдельные слова, Сначала начала говорить нам воспитатель, что ребенок в таком возрасте должен уже говорить два и более слова в предложении, да и бабушки настаивали.",0,0,0,1,0,DI[1],2460790,4,203,468
"Поэтому на данный момент, от этих таблеток я решила отказаться, хотя знаю людей которым они очень помогают успокиться и быстро заснуть, среди таких людей и моя родная тетя, она эти таблетки принимает на ночь по три-четыре штуки за один раз и на утро свеженькая и бодрая как огурчик, я же выпиваю одну и следующий день хожу как варенная, наверное этот препарат мне просто не подходит.",1,0,1,0,0,EF[2]|ADR[3]|Finding[1],87095,2,162,545
"Хоть нам и не помог Энцефабол по речи я его все же рекомендую, так как казалось бы при одном диагнозе ЗРР деткам могут помочь совсем разные лекарства кому-то одни, а кому-то другие.",0,1,0,1,0,INF[6]|DI[5],2414724,4,380,561
А сейчас можно выпить таблетку корвалола и получить тот же эффект.,0,0,0,0,0,NEUTRAL,598445,3,288,354
"Думаю, что ребенку тяжело переносить высокую температуру.",0,0,1,0,0,ADR[3],2414358,3,171,228
"Спасает меня всегда, когда необходимо быстро встать на ноги.",1,0,0,0,0,EF[4],1031967,3,95,155
Но на себе его действия я не обнаружила.,0,1,0,0,0,INF[3],902248,13,632,672
"Правда на этом шприце очень плохо видно циферки, разметка тусклая.",0,0,0,0,0,NEUTRAL,905423,5,543,609
"В данном случае этот шаг оправдан, так как необходимо обезопасить себя от неврологический нарушений, которые способны возникнуть вследствие этой болезни",0,0,0,1,0,DI[1],2445572,6,649,801
"Совершенно не удобно применять первые два-три дня, получается чуть ли не каждые два часа нужно ходить с таблеткой во рту!",0,0,0,0,0,NEUTRAL,656261,3,212,333
"А так если чисто расстроился, расплакался временно, кто то обидел, то вполне поможет успокоиться.",0,0,0,0,0,NEUTRAL,2491250,7,559,656
"Валерьяна мне не помогает, фенозепамом я не увлекаюсь, а вот безопасный глицин отлично помогает заснуть, при чем очень быстро.",1,1,1,0,0,EF[12]|INF[9]|ADR[11],2445498,5,309,435
Ну это приблизительно до словно не помню просто.,0,0,0,0,0,NEUTRAL,2723162,18,715,763
"Если пью 1 таблетку, то через некоторое время все равно просыпаюсь, то есть эффект не длительный.",1,1,0,0,0,EF[4]|INF[5],2671902,2,55,152
"Показания:вирус герпеса, вирус папилломы человека, ослабленный иммунитет, лишай и др.",0,0,0,1,0,DI[4],2733948,2,58,143
"Первый раз мой ребенок заболел где то в месяцев 8, температура, насморк, кашель.",0,0,0,1,0,DI[6],1068061,1,0,80
"Перепробовала некоторые, но от каких-то болит голова, от каких-то никакого эффекта.",0,1,1,0,0,INF[5]|ADR[7],264987,3,237,320
"Это и ломота в суставах и температура а также депрессивное состояние, которое может быть все то время пока длится лечение.",0,0,1,0,0,ADR[4],2755968,5,497,619
А пользы лично мне свечи виферон не принесли,0,0,0,0,0,NEUTRAL,2232594,4,555,599
Приняла.,0,0,0,0,0,NEUTRAL,1394389,11,876,884
"Я советую, его пропить тем, кто часто болеет гриппом и простудой.",0,0,0,1,0,DI[8],655424,10,536,601
"Что я увидела уже, это то что дочка стала лучше спать, нет криков сквозь сон, вечных расставаний в туалет и т. д В упаковке находится 15 пакетиков.",1,0,0,1,0,EF[3]|DI[5],2397861,7,348,495
"Заболевание протекает менее выраженно, ребенок чувствует себя хорошо, не лежит весь день от усталости.",1,0,0,0,0,EF[3]|Finding[4],639476,3,276,378
Потому как препарат не эффективен.,0,1,0,0,0,INF[6],817386,11,694,728
"Когда старшая дочка ходила в детский сад, то болела очень часто и поэтому после лета, в преддверии осенних простуд решила пропоить ее Анафероном, в качестве профилактики, так как на тот момент еще не успела она заболеть.",0,0,0,1,0,DI[2],653736,1,0,220
"ни слова сказать не мог, даже пошевелиться.",0,0,1,0,0,ADR[2],1443820,6,369,412
Многие мамы делают эту процедуру перед посещением детского садика ребенком.,0,0,0,0,0,NEUTRAL,2452343,7,385,460
"Будучи, очень впечатлительным человеком пробовала разные успокаивающие, пробовала и глицин.",0,0,0,0,0,NEUTRAL,64509,1,0,91
"но к концу приема, (т. е пили где то 20 дней если не меньше, )у ребенка заболела сильно правая нога, через неделю левая, жаловался на боли в руках, сильные боли в мышщах.",0,0,1,0,0,ADR[2],1111461,4,148,318
Мазь Виферон хранится открытой только один месяц.,0,0,0,0,0,NEUTRAL,2686291,6,722,771
"Сейчас у нас поднялась температура после прохождения больниц, по совету опять же врача решили их купить, чтобы не разболеться сильнее.",0,0,0,1,0,DI[3],2718592,3,142,276
В нашем случае оказался сильный ринит.,0,0,1,0,0,ADR[3],217439,9,535,573
"Но при этом, никто не отменяет применение других лекарств для устранения насморка и боли в горле.",0,0,0,1,0,DI[3],635587,8,417,514
Буквально через 3-4 дня насморк полностью проходит.,1,0,0,1,0,EF[4]|DI[5],913153,5,303,354
Ну или же сли ребенок сорвал паппулу - продезинфецировать.,0,0,0,0,0,NEUTRAL,2450448,6,411,469
Долгое время у меня держалась температура 37-37.5.,0,0,0,1,0,DI[5],655424,1,0,50
"Вот и наступила осень, пора прастуд.",0,0,0,1,0,DI[1],610701,1,0,36
"Младший в 3 месяца переболел бронхитом, боюсь рецидива, стараюсь уберечь его всеми способами.",0,0,0,1,0,DI[3],2497493,3,129,222
"Этот препарат специально для детей, которые часто болеют простудными и воспалительными заболеваниями.",0,0,0,1,0,DI[6],2869916,11,1027,1128
"Амизон - таблетки желтого цвета, горькие на вкус.",0,0,0,0,0,NEUTRAL,580741,6,380,429
"Я сама нередко применяю его как успокоительное средство, при тревожных состояниях.",0,0,0,1,0,DI[2],598445,4,355,437
Мне не помогло.,0,1,0,0,0,INF[8],2733509,13,696,711
"Мой ребенок просто начал чихать, доктор выписал Назоферон.",0,0,0,1,0,DI[4],644737,9,378,436
А также барбовал провоцирует нарушения женского здоровья.,0,0,1,0,0,ADR[3],2404812,6,396,453
"Мне показалось, что эффект был.",1,0,0,0,0,EF[8],619561,7,376,407
"В общем то у сына эффект получился противоположный, он стал активный, возбужденный, беспокойный, плаксивый, ну или это опять таки сработало мое самовнушение.",0,1,1,0,0,INF[1]|ADR[3],2684706,2,62,219
"Бронхит нам поставили хронический, по выписке прописали дышать Атровентом и пить Ликопид 1мг раз в сутки в течении 10 дней, .",1,0,0,1,0,EF[8]|DI[9],4893288,7,1011,1183
"На утро, ребёнок проснулся весь горячий, кричал, температура была 38.",0,0,1,1,0,ADR[6]|DI[3],1263039,3,189,258
На осмотре в 3 месяца невролог поставил диагноз синдром двигательных нарушений и выписал 10-дневный курс уколов с постепенным увеличением дозы.,0,0,0,1,0,DI[3],2689254,2,34,177
"Этот спрей нам иногда помогает, когда уже насморк запущен настолько, что уже ничего не помогает.",1,0,0,1,0,EF[2]|DI[3],2402827,2,48,144
"Нам его назначили когда у дочки началась ангина, горло было красное, на миндалинах белый налет... надо было что-то делать.",0,0,0,1,0,DI[3],894083,2,207,329
Мозги вообще работать отказываются и настроение поршивое.,0,0,1,0,0,ADR[10],108315,7,434,491
"Побочные эффектами есть аллергические реакции, диарея, вздутие живота, рвота, задышка, правда при использовании данного препарата никаких реакций на него не было.",0,0,1,0,0,ADR[2],2535409,7,508,670
"Хорошо расслабляет, снимает усталость, прекрасно засыпаешь после приема ""настойки Пустырника"".",1,0,1,1,0,EF[3]|ADR[4]|DI[5],893416,5,236,330
"В других местах сыпи пока нет (выпила сегодня), но тело чешется, явно как при аллергии.",0,0,1,0,0,ADR[3],183478,5,332,419
у ребёнка все нормализовалось.,0,0,0,0,0,NEUTRAL,7166276,4,428,622
"Через 2 часа начались дикие боли и ломота в позвоночнике, сидеть очень больно, разболелся живот, пью первый день и больше не хочу такого.",0,0,1,0,0,ADR[4],1607970,4,253,390
Вывод: нам этот сироп не помог к сожалению.,0,1,0,0,0,INF[2],950111,10,642,685
Очень просто такие лекарства принимать.,0,0,0,0,0,NEUTRAL,2515768,2,67,106
"Людям, когда бывает плохо - депрессия, ухудшение, нарушение сна, прибегают к таблеткам, с желанием избавиться от плохого самочувствия.",0,0,0,1,0,DI[2],877448,1,0,134
После приема препарата через пару часу проясняется в голове и исчезает температура.,1,0,0,1,0,EF[4]|DI[3],2507228,11,464,547
"3 дня и бляшка, которая обычно к этому моменту уже с половину губы, почти засохла.",1,0,0,0,0,EF[1],2501540,6,277,359
"Таблеточки не приносят никакого неудобства, их просто нужно проглотить) Раньше совсем таблетки не пила, а тут подхватила вирус гриппа и разболелась.",0,0,0,1,0,DI[2],5967832,2,49,197
Первым было Аллокин проколола 3 укола и на 6 месяцев про герпес забыла.,1,0,0,1,0,EF[9]|DI[6],2653511,2,72,143
"2 дня температурный ад держался, на 3й день 37,4, потом 37, потом спала температура и началась интоксикация жуткая!",1,1,1,1,0,EF[1]|INF[7]|ADR[8]|DI[4],901487,5,325,440
"Врач посоветовал ""Изопринозин"" - современное средство.",0,0,0,0,0,NEUTRAL,2407176,2,60,114
"После двух раз применения, с промежутком в 12 часов, получила признаки простуды (обильные выделения из носа (больше справа), чихание, увеличение шейных лимфоузлов).",0,1,0,1,0,INF[1]|DI[5],805646,1,0,164
"Оно абсолютно не сбивает температуру 39, и другие симптомы гриппа не убирает, облегчения никакого.",0,1,0,1,0,INF[1]|DI[6],2433935,4,339,437
По началу я не придавал значения всяким мелким заболеваниям и в последствии расплачивался за это продолжительным лечением.,0,0,0,0,0,NEUTRAL,811523,2,82,204
"Плюс к тому есть побочны действия, как аллергия, так что я считаю у меня вышло, только деньги на ветер.",0,0,1,0,0,ADR[2],2419250,5,428,531
"Спала крепко всю ночь, не просыпаясь.",1,0,0,1,0,EF[7]|DI[1],747352,4,220,257
"Общее впечатление : Похоже, и правда помогает от вирусов RATING 3 NOTE",1,0,0,0,0,EF[2],884467,11,633,689
"Однажды после очередной простуды, доктор приписал нам противовирусный препарат Афлубин (Bittner) для лечения старшему и младшему ребенку (8 месяцев) для профилактики, в итоге, дочка через недельку была в садике, а младшенький даже не болел, чему была безгранично рада.",1,0,0,1,0,EF[2]|DI[3],2398170,3,66,334
"Вот так выглядит упаковка, простенький дизайн, все по делу, нам назначил врач пить пять дней по две таблеточки, так и сделали, как видите, в упаковке и есть 10-ть штук, на подобный курс, в аптеке мне также предложили и упаковку 20 штук, и сразу озвучили цену в 800 рублей, я обалдела от цены, но знала, что больше 10-ти штук нам не нужно.",0,0,0,0,0,NEUTRAL,5993938,3,333,671
Тем более.,0,0,0,0,0,NEUTRAL,608150,11,611,621
"Стал пытаться повторять некоторые слова, подражания животным.",1,0,0,0,0,EF[1],609740,6,469,530
"Но факт остается фактом, чуда не случилось, выздоровление в тот же миг не наступило.",0,1,0,0,0,INF[7],1394389,25,1859,1943
"И не только от вирусов гриппа, но и герпеса.",0,0,0,1,0,DI[2]|Finding[9],822369,10,758,802
Кстати таблетки помогли несколько уменьшить симптомы болезни.,1,0,0,0,0,EF[1],2732826,6,363,424
"Так вот, эту сыпь я лечила в течении пяти дней, но она так и не исчезла, пока я не СХОДИЛА в ПАРИЛКУ и не ПРОПАРИЛАСЬ в бане !!!",0,0,1,0,0,ADR[5],2818054,5,787,915
"С утра почувствовала недомогание, в аптеке изменила своему любимому Анаферону, выбрав Кагоцел.",0,0,0,1,0,DI[3],2439190,1,0,94
"Он мне раза три помог, а потом перестал помогать.",1,1,0,0,0,EF[5]|INF[10],609507,14,564,613
"Пройдя двухнедельное лечение, я заметила, что мне стало значительно легче подниматься на девятый этаж (лифт, к сожалению, не работал) и общее состояние тоже стало лучше.",1,0,0,0,0,EF[2],2396436,4,295,464
"В итоги я обратилась к врачу и она прописала мне ацикловир в таблетках http://otzovik.com/review_2537331.html, который и помог мне быстро справиться с проблемой.",1,0,0,0,0,EF[5],2537356,7,557,718
"Тоска, печаль и напрасно потраченные деньги.",0,0,0,0,0,NEUTRAL,2385506,6,430,474
"( Вечером выпила но-шпа как все прошло, пью два дня у меня не кружится голова и не болит)))если бы не но-шпа я не знаю что было со мной!",1,0,0,1,0,EF[4]|DI[5],800450,5,221,357
Очень большим недостатком является сильные серьезные побочные эффекты.,0,0,0,0,0,NEUTRAL,2755968,4,426,496
и температура была несколько разэ и мы прекратили его пить.,0,0,1,0,0,ADR[3],1111461,5,319,378
В состав её входит димедрол.,0,0,0,0,0,NEUTRAL,2503806,2,85,113
"Я не медик и не знаю какая разница в этих препаратах, но на себе проверено- Анаферон не помагает!",0,0,0,0,0,NEUTRAL,252735,9,554,651
"А как хороший эффективный препарат- ""Гриппферон"" советую применять.",0,0,0,0,0,NEUTRAL,2446305,15,832,899
"Собственно, делаю вывод, что лечение гриппа гомеопатией - не для моих детей.",0,0,0,1,0,DI[3],2662704,3,129,205
"Поэтому, дорогие читатели, если уж так случилось, что вы чем-то расстроены, посмотрите кино, почитайте книгу, займитесь спортом, чтобы снять нервное напряжение.",0,0,0,1,0,DI[3],817386,13,768,928
"Валвир, это уже второе средство испробованное мной в борьбе с герпесом.",0,0,0,1,0,DI[8],2653511,1,0,71
По возвращению врач порекомендовал настойку пустырника(тогда еще - без спирта).,0,0,0,0,0,NEUTRAL,940903,3,271,350
"При этом кто тебя видит в этот день спрашивают - все ли в порядке со здоровьем, т. к. лицо бледное и синяки под глазами.",0,0,1,0,0,ADR[4],108315,9,548,668
"Если чувствительная слизистая, после смазывания может ощущаться небольшое жжение, но этого не нужно пугаться, оно быстро и бесследно проходит.",0,0,1,0,0,ADR[1],897584,8,704,846
"Зуд усиливался несмотря на то, что параллельно принимала Эдем.",0,0,1,0,0,ADR[10],2177673,9,679,741
"А в этом месяце он вернулся, поэтому я решила снова пропить таблетки Циклоферона.",0,0,0,0,0,NEUTRAL,607716,11,941,1022
Кто из нас хоть один раз в жизни не сталкивался с проблемой бессонницы?,0,0,0,1,0,DI[3],2516885,3,189,260
"На четвертый раз-второй день, у сына начался пристуобразный кашель, нос полностью перестал дышать(отек носа), сын начал тереть горло как будто и там отек произошел.",0,0,1,1,0,ADR[2]|DI[3],2439532,4,211,375
А так препарат очень хороший и что немаловажно не очень дорогой.,1,0,0,0,0,EF[3],609507,17,725,789
"Что ж, врачам, наверно, стоит верить, в особенности докторам наук ) Но, ситуация отечности носа усугублялась и чувствовала себя мелким гнусавым слоненком.",0,1,0,1,0,INF[4]|DI[5],3188437,6,494,648
"Обращайте внимание на переносимость препарата ТИЛОРОН, вкратце о последствиях после приема, повысилась температура до 38, и ощущение что не мой иммунитет окреп а простудной бактерии, спустя 10 часов я имею заложенный напрочь нос, кашель и температуру... Не советую",0,0,1,1,0,ADR[1]|DI[2],2704111,1,0,264
"Но я думаю, что большой разницы в производителях нет.",0,0,0,0,0,NEUTRAL,647288,8,770,823
Поэтому буду рекомендовать настойку валерианы только при легких нарушениях сна и незначительной раздражительности.,0,0,0,1,0,DI[2],2731456,12,797,911
Одной из причин моего психического расстройства врачи признали применение данного препарата.,0,0,0,1,0,DI[2],2404812,4,179,271
"Взяла ребенку для укрепления иммунитета... т. к нам его педиатр посоветовала, даже на вкус не попробовала.",0,0,0,1,0,DI[1],2541923,2,64,170
"И вот на третий день приема тонзилгона к вечеру у него появились красненькие пятнышки на спинке и личике, а ночью он был весь красный.",0,0,1,0,0,ADR[3],3048058,7,522,656
Но этот самый плюс практически единственный.,0,0,0,0,0,NEUTRAL,817386,10,649,693
Общее впечатление : Замечательное средство против ОРВИ RATING 5 NOTE,0,0,0,1,0,DI[4],910656,6,805,859
И именно такую схему лечения нам порекомендовал наш лечащий врач педиатр.,0,0,0,0,0,NEUTRAL,2707053,4,427,500
Нам не помогал.,0,1,0,0,0,INF[1],2418508,3,39,54
В 1 год на очередном осмотре неврологом у ребенка обнаружен тонус в одной ножке.,0,0,0,1,0,DI[6],619561,1,0,80
Отличное средство при борьбе с герпесом.,1,0,0,1,0,EF[5]|DI[4],832817,11,895,935
"В некоторых случаях может болеть желудок, но если его пить лошадиными дозами.",0,0,1,0,0,ADR[6],2445498,15,854,931
Например его лучше не употреблять перед сном- может быть бессонница.,0,0,1,0,0,ADR[4],942872,9,446,514
"Грипп свалил неожиданно, да еще в чужом городе, да еще и работу надо было доделать.",0,0,0,1,0,DI[1],916205,8,386,469
"Хранить их следует только в холодильнике, в противном случае вставить их просто не возможно, они очень быстро таят и ломаются.",0,0,0,0,0,NEUTRAL,769708,11,737,863
Многие мамочки сталкиваются с диагнозом ЗРР (задержка речевого развития).,0,0,0,1,0,DI[4],938978,1,0,73
Простыла наша крошка-мы бегом в аптеку.,0,0,0,1,0,DI[3],641485,3,135,174
Температура упала с 37.3 до 36.8 за три часа.,1,0,0,1,0,EF[4]|DI[5],2698684,11,422,467
"Первая реакция соответствовала инструкции: недомогание, мышечная боль, боль в суставах, озноб, повышение температуры.",0,0,1,0,0,ADR[1],1417439,3,85,202
"И рассказывает, что просто невозможно стало: то старший ребенок из школы простуду принесет, вся семья болеет.",0,0,0,1,0,DI[4],884467,4,171,280
Действительно было что-то общее с моим внутренним состоянием.,0,0,0,0,0,NEUTRAL,792635,5,292,353
"решилась, когда исполнилось 2 года.",0,0,1,0,0,ADR[1],547905,2,97,168
Нос с левой стороны внутри весь вспух и болел.,0,0,0,1,0,DI[1],835072,3,93,139
"Когда заболела ОРВИ и поделилась этой новостью с двоюродной сестрой, та подогнала мне пару пачек ""Ангрикапс Максима"".",0,0,0,1,0,DI[4],2433935,1,0,117
"Когда в семье есть маленькие дети, стараешься подбирать средства от простуды наружного применения .",0,0,0,1,0,DI[2],2428518,1,0,99
"У меня двое детей и если они вдруг заболеют, то температура у них подскакивает очень высокая, не бывает чтобы они обошлись небольшим кашлем или насморком.",0,0,0,1,0,DI[3],2700724,2,13,167
"Всем известно, что данное средство применяется как успокоительное при повышенной нервной возбудимости, раздражительности, нарушениях сна и пр.",0,0,0,1,0,DI[4],2731456,2,112,254
"Да, сонливость, вялость, апатия - все это было, но и расслабило нормально.",1,0,1,0,0,EF[4]|ADR[9],2653333,3,123,197
"Я этот препарат применяла при затрудненном носовом дыхании, при сухости в носу и наличии в нем корочек.",0,0,0,1,0,DI[1],2533802,6,554,657
"Да и болела я очень часто, но после их применения стала намного реже болеть гриппом и простудой.",1,0,0,1,0,EF[7]|DI[6],655424,7,356,452
"Так, что я не рекомендую и не советую покупать лекарственное средство Пантогам особенно детям.",0,0,0,0,0,NEUTRAL,1105026,6,478,572
"Трем коллегам и подруги ингавирин помогал, но вот у девушки одного из коллег тоже вызвал аллергическую реакция, но она раньше меня догадалась, что это из-за ингавирина.",0,0,1,0,0,ADR[6],3129222,9,338,506
"Курс я пропила, заболела всё-таки, но болезнь протекала легче и выздоровела я быстрее.",1,0,0,0,0,EF[2],2443835,5,338,424
"Охотно применяю его при борьбе с насморком, что в моем случае явление очень частое.",0,0,0,1,0,DI[1],269906,2,78,161
Затем следующую таблетку выпила перед сном на ночь и тоже потела всю ночь.,0,0,1,0,0,ADR[7],874652,6,450,524
"Лекарственный препарат UPSA ""Фервекс"" для детей- отличный препарат понижающий температуру за короткое время.",1,0,0,1,0,EF[2]|DI[1],2700724,3,168,276
Покупал при простуде - результатом не доволен.,0,1,0,1,0,INF[2]|DI[3],632718,1,0,46
"Вот ведь ирония, днем от него глаза просто закрываются, а вот ночью словно второе дыхание открывается, о каком сне может быть речь??",0,0,1,0,0,ADR[6],2443740,8,475,607
"Все по полной: нос, горло, температура начала подниматься.",0,0,0,1,0,DI[2],7433765,6,538,596
Мне очень понравилась это Настойка.,0,0,0,0,0,NEUTRAL,893416,4,200,235
Время использования: несколько простуд,0,0,0,1,0,DI[3],2500754,10,736,774
"Думала, не будет этому ни конца ни края.",0,0,0,0,0,NEUTRAL,2984622,4,367,407
"На самом деле, то он эффективен, но что же там такое в составе, что так быстро проходит болезнь, явно не волшебное составляющее(.",1,0,0,0,0,EF[5],656346,3,117,246
"Начинаю его использовать как только появляется зуд, все проходит в течение 3-4 дней.",1,0,0,1,0,EF[2]|DI[1],2705356,8,479,563
Эти таблетки рекомендовал педиатр для профилактики ребёнку.,0,0,0,1,0,DI[6],2497493,1,0,59
Минусы: 1.,0,0,0,0,0,NEUTRAL,2385125,9,486,496
"Вообще, моя подруга очень подсадила своего ребенка на имуностимуляторы, как ""Виферон"", только начинают чихать тут же ей свечку в попу.",0,0,0,1,0,DI[5],608779,9,623,757
"Решила купить, закапала в нос, вообще ни каких изменений, как заложенность была, так и осталась, да и на улучшения ни как ни по действовало.",0,1,0,1,0,INF[6]|DI[4],2419250,4,287,427
"мы впервые столкнулись с тем, что у него было красное горло.",0,0,0,1,0,DI[1],3048058,2,30,90
"Не знаю как вам, но в моем случае помог, поэтому пока я ему доверяю.",1,0,0,0,0,EF[4],24065,10,807,875
Но температура держалась дней пять.,0,1,0,1,0,INF[1]|DI[6],608779,7,552,587
"Потом нашли хорошего врача, который объяснил, что нам бы этот препарат не помог в любом случае, так как к нашей проблеме он вообще не имел никакого отношения.",0,1,0,0,0,INF[1],886355,11,600,758
"Может быть, вирус не поддался воздействию циклоферона, может быть поддался, но я этого не заметила.",0,1,0,0,0,INF[4],1394389,20,1532,1631
Ппри первых симптомах я принимаю порошки.,0,0,0,0,0,NEUTRAL,902248,2,48,89
"А так очень замечательное средство, которое назначают и маленьким деткам.",1,0,0,0,0,EF[16],2445498,16,932,1005
Но одного раза недостаточно.,0,0,0,0,0,NEUTRAL,835072,11,393,421
Все они использовали и используют Оксолиновую мазь.,0,0,0,0,0,NEUTRAL,897584,2,36,87
По истечении 24часов стало полегче-думала болезнь пошла на спад... АГА!,0,1,0,0,0,INF[4],828556,3,191,262
"Очень удобно разводить, в инструкции все написанно понятно, на вкус очень приятное.",0,0,0,0,0,NEUTRAL,805573,2,108,191
"Вот я и прикупила себе настоечку валерианки, она мне очень помогает.",1,0,0,0,0,EF[2],2665872,5,459,527
Пропили месяц и сон немного нормализовался.,1,0,0,1,0,EF[6]|DI[4],2460834,5,563,606
"Общее впечатление : Хорошее, эффективное средство для лечения простуды RATING 4 NOTE",0,0,0,1,0,DI[2],805573,4,291,361
Я сразу стала читать какую побочную реакцию вызывает данный препарат и да аллергическая сыпь в том числе.,0,0,1,0,0,ADR[2],3048058,8,657,762
Сосуды совсем не сужает!!,0,1,0,0,0,INF[4],2461263,2,91,116
"Когда принимаешь его, кружится голова, давление скачет и если принимаешь продолжительное время, самое неприятное попадаешь в зависимость.",0,0,1,0,0,ADR[3],877448,5,404,541
Время использования: 2 мес,0,0,0,0,0,NEUTRAL,822720,8,784,810
Диверсия: полечил грипп - оставайся без детей.,0,0,0,1,0,DI[1],2544941,10,755,801
"У меня или особенность организма такая, или сказывается нехватка витаминов, но весной я болею простудой чаще, чем в любое другое время года.",0,0,0,1,0,DI[6],822369,1,0,140
После третьего укола возникла острая аллергическая реакция - обморок!!!,0,0,0,0,0,NEUTRAL,547905,3,169,310
